id;gid;code;type;parents;display;higlight;location191681;AIR_191681;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_2"};Aeroporto Arrabury, Arrabury, Austrália;higlight;{"latitude":-26.765537,"longitude":141.02113699999995}
191702;AIR_191702;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_30599","city":"CIT_24"};Aeroporto RAF Station, Abingdon, Reino Unido;higlight;{"latitude":51.6701,"longitude":-1.285010000000057}
7073;CIT_7073;SUI;CITY;{"continent":"CON_30005","country":"COU_20071","administrative_division":"ADM_174702"};Sokhumi, Abecásia, Geórgia;higlight;{"latitude":43.0033,"longitude":41.0153}
191711;AIR_191711;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174279","city":"CIT_32"};Aeroporto Felix Houphouet Boigny, Abidjan, Costa do Marfim;higlight;{"latitude":5.33632,"longitude":-4.027749999999969}
7073;CIT_7073;SUI;CITY;{"continent":"CON_30005","country":"COU_20071","administrative_division":"ADM_174702"};Sokhumi, Abecásia, Geórgia;higlight;{"latitude":43.0033,"longitude":41.0153}
191712;AIR_191712;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_14314","city":"CIT_33"};Aeroporto Kabri Dar, Kabri Dar, Etiópia;higlight;{"latitude":6.732633,"longitude":44.23812399999997}
191713;AIR_191713;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14119","city":"CIT_34"};Aeroporto Ambler, Ambler, Estados Unidos;higlight;{"latitude":67.0941,"longitude":-157.902}
191714;AIR_191714;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_35"};Aeroporto Bamaga Injinoo, Cape York, Austrália;higlight;{"latitude":-10.9508,"longitude":142.459}
191715;AIR_191715;undefined;AIRPORT;{"continent":"CON_30003","country":"COU_20186","administrative_division":"ADM_176765","city":"CIT_36"};Aeroporto Albina, Albina, Suriname;higlight;{"latitude":5.499805,"longitude":-54.05828500000001}
37;CIT_37;ABO;CITY;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174280"};Aboisso, Region du Sud-Comoe, Costa do Marfim;higlight;{"latitude":5.4675,"longitude":-3.214439999999968}
293;CIT_293;AOD;CITY;{"continent":"CON_30002","country":"COU_20192","administrative_division":"ADM_176813"};Abou Deia, Salamat Region, Chade;higlight;{"latitude":11.453696,"longitude":19.28022599999997}
197913;CIT_197913;UADQA;CITY;{"continent":"CON_30004","country":"COU_20034","administrative_division":"ADM_11410"};Haute-Aboujagane, Nova Brunswick, Canadá;higlight;{"latitude":46.14834,"longitude":-64.39892}
191716;AIR_191716;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174280","city":"CIT_37"};Aeroporto Aboisso, Aboisso, Costa do Marfim;higlight;{"latitude":5.4675,"longitude":-3.214439999999968}
191965;AIR_191965;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20192","administrative_division":"ADM_176813","city":"CIT_293"};Aeroporto Abou Deia, Abou Deia, Chade;higlight;{"latitude":11.453696,"longitude":19.28022599999997}
191717;AIR_191717;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20160","administrative_division":"ADM_176067","city":"CIT_38"};Aeroporto Atkamba, Atkamba, Papua-Nova Guiné;higlight;{"latitude":-6.066817,"longitude":141.10015899999996}
191718;AIR_191718;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_13606","city":"CIT_39"};Aeroporto Internacional Albuquerque, Albuquerque, Estados Unidos;higlight;{"latitude":35.0804,"longitude":-106.62700000000001}
119267;CIT_119267;CPJOX;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_13242"};Abreu e Lima, Pernambuco, Brasil;higlight;{"latitude":-7.91167,"longitude":-34.90278}
5918;CIT_5918;PSR;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175061"};Pescara, Abruzzo, Itália;higlight;{"latitude":42.4648,"longitude":14.21410000000003}
96528;CIT_96528;BVXOY;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_30081"};Abra Pampa, Jujuy, Argentina;higlight;{"latitude":-22.72049,"longitude":-65.69697}
179;CIT_179;AJS;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_14287"};Abreojos, Baixa Califórnia do Sul, México;higlight;{"latitude":26.733346,"longitude":-113.58284000000003}
22;CIT_22;AB1;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_11114"};Abrolhos, Bahia, Brasil;higlight;{"latitude":-17.9369,"longitude":-38.946500000000015}
123720;CIT_123720;QINMQ;CITY;{"continent":"CON_30001","country":"COU_20047","administrative_division":"ADM_174375"};Abreus, Cienfuegos, Cuba;higlight;{"latitude":22.2775,"longitude":-80.5675}
121198;CIT_121198;AFLAT;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_12925"};Casimiro de Abreu, Rio de Janeiro, Brasil;higlight;{"latitude":-22.48056,"longitude":-42.20417}
34208;CIT_34208;AB4;CITY;{"continent":"CON_30006","country":"COU_20166","administrative_division":"ADM_176210"};Abrantes, Santarém, Portugal;higlight;{"latitude":39.457787,"longitude":-8.20038999999997}
